track_sample_id,label,source_path,condition,bitrate,compressed_path,ok,status,size_bytes
sample_01279,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/The_Secret_Garden_Barbarix_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01279.mp3,True,encoded,952364
sample_01286,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Ugh_Humans_Can_Join_Mystery_Mammal_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01286.mp3,True,encoded,1536879
sample_01286,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Ugh_Humans_Can_Join_Mystery_Mammal_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01286.mp3,True,encoded,768461
sample_01294,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Yurtology_Michett_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01294.mp3,True,encoded,1840736
sample_01294,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Yurtology_Michett_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01294.mp3,True,encoded,920390
sample_01302,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Different_Day_First_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01302.mp3,True,encoded,1616292
sample_01302,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Different_Day_First_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01302.mp3,True,encoded,808168
sample_01303,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/El_Burrito_Malaventura_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01303.mp3,True,encoded,1856618
sample_01303,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/El_Burrito_Malaventura_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01303.mp3,True,encoded,928331
sample_01308,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Hungry_Oh_Yeah_the_Future_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01308.mp3,True,encoded,2193075
sample_01308,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Hungry_Oh_Yeah_the_Future_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01308.mp3,True,encoded,1096559
sample_01322,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Motocross_Mania_Monroeville_Music_Center_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01322.mp3,True,encoded,1953167
sample_01322,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Motocross_Mania_Monroeville_Music_Center_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01322.mp3,True,encoded,976605
sample_01323,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Music_For_an_Underground_Circu_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01323.mp3,True,encoded,1888383
sample_01323,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Music_For_an_Underground_Circu_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01323.mp3,True,encoded,944213
sample_01337,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Production_Bird_Names_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01337.mp3,True,encoded,1632592
sample_01337,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Production_Bird_Names_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01337.mp3,True,encoded,816318
sample_01343,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/She_Works_Tepid_Waters_Bird_Names_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01343.mp3,True,encoded,1904684
sample_01343,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/She_Works_Tepid_Waters_Bird_Names_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01343.mp3,True,encoded,952364
sample_01344,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/She_Works_Tepid_Waters_Bird_Names_diffrhythm_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01344.mp3,True,encoded,2017115
sample_01344,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/She_Works_Tepid_Waters_Bird_Names_diffrhythm_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01344.mp3,True,encoded,1008579
sample_01348,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Something_Dirty_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01348.mp3,True,encoded,1888383
sample_01348,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Something_Dirty_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01348.mp3,True,encoded,944213
sample_01357,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01357.mp3,True,encoded,2240723
sample_01357,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01357.mp3,True,encoded,1120383
sample_01363,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Troubles_Ive_seen_Malaventura_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01363.mp3,True,encoded,1856618
sample_01363,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Troubles_Ive_seen_Malaventura_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01363.mp3,True,encoded,928331
sample_01364,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Troubles_Ive_seen_Malaventura_diffrhythm_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01364.mp3,True,encoded,2320971
sample_01364,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Troubles_Ive_seen_Malaventura_diffrhythm_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01364.mp3,True,encoded,1160507
sample_01374,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/5_Lexington_Isle_of_Pine_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01374.mp3,True,encoded,2224840
sample_01374,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/5_Lexington_Isle_of_Pine_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01374.mp3,True,encoded,1112442
sample_01377,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Attention_Pete_Prodoehl_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01377.mp3,True,encoded,2272488
sample_01377,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Attention_Pete_Prodoehl_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01377.mp3,True,encoded,1136266
sample_01407,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01407.mp3,True,encoded,2224840
sample_01407,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01407.mp3,True,encoded,1112442
sample_01416,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/I_Inflammator_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01416.mp3,True,encoded,1968631
sample_01416,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/I_Inflammator_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01416.mp3,True,encoded,984337
sample_01422,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Larbre_Salmo_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01422.mp3,True,encoded,2080644
sample_01422,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Larbre_Salmo_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01422.mp3,True,encoded,1040344
sample_01423,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Leaving_Here_Mod_Fun_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01423.mp3,True,encoded,1840736
sample_01423,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Leaving_Here_Mod_Fun_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01423.mp3,True,encoded,920390
sample_01426,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/LIQUID_SKULLS_voyageurs_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01426.mp3,True,encoded,1616292
sample_01426,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/LIQUID_SKULLS_voyageurs_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01426.mp3,True,encoded,808168
sample_01428,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Love_Dream_The_Zombie_Dandies_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01428.mp3,True,encoded,1808971
sample_01428,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Love_Dream_The_Zombie_Dandies_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01428.mp3,True,encoded,904507
sample_01432,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Moja_Krypta_AmortE_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01432.mp3,True,encoded,1664775
sample_01432,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Moja_Krypta_AmortE_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01432.mp3,True,encoded,832409
sample_01440,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Puertas_de_Fuego_Guerra_de_Cerdos_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01440.mp3,True,encoded,1856618
sample_01440,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Puertas_de_Fuego_Guerra_de_Cerdos_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01440.mp3,True,encoded,928331
sample_01449,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Sfogare_Il_Dissenso_Deiezione_HC_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01449.mp3,True,encoded,1632592
sample_01449,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Sfogare_Il_Dissenso_Deiezione_HC_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01449.mp3,True,encoded,816318
sample_01453,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Sonzis_FM_Pipe_Choir_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01453.mp3,True,encoded,2304671
sample_01453,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Sonzis_FM_Pipe_Choir_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01453.mp3,True,encoded,1152357
sample_01456,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Stuttgart_Portrayal_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01456.mp3,True,encoded,2048879
sample_01456,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Stuttgart_Portrayal_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01456.mp3,True,encoded,1024461
sample_01458,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Terve_Teille_Чокнутый_Пропеллер_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01458.mp3,True,encoded,1648475
sample_01458,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Terve_Teille_Чокнутый_Пропеллер_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01458.mp3,True,encoded,824259
sample_01465,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Untitled_Fatal_Injection_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01465.mp3,True,encoded,2288788
sample_01465,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Untitled_Fatal_Injection_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01465.mp3,True,encoded,1144416
sample_01472,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Where_Is_Everything_The_Moi_Non_Plus_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01472.mp3,True,encoded,2064344
sample_01472,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Where_Is_Everything_The_Moi_Non_Plus_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01472.mp3,True,encoded,1032194
sample_01473,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Who_Loves_You_Dear_Mink_Lungs_diffrhythm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01473.mp3,True,encoded,1920148
sample_01473,FAKE,data/raw/Echoes/Echoes/TTA/diffrhythm/Who_Loves_You_Dear_Mink_Lungs_diffrhythm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01473.mp3,True,encoded,960096
sample_01481,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Night_Owl_Broke_For_Free_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01481.mp3,True,encoded,2881088
sample_01481,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Night_Owl_Broke_For_Free_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01481.mp3,True,encoded,1440592
sample_01484,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Fuckaboing_RoccoW_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01484.mp3,True,encoded,2881088
sample_01484,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Fuckaboing_RoccoW_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01484.mp3,True,encoded,1440592
sample_01492,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Resistentialism_Nihilore_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01492.mp3,True,encoded,2881088
sample_01492,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Resistentialism_Nihilore_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01492.mp3,True,encoded,1440592
sample_01495,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Dance_Harder_Three_Chain_Links_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01495.mp3,True,encoded,2881088
sample_01495,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Dance_Harder_Three_Chain_Links_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01495.mp3,True,encoded,1440592
sample_01499,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Realize_Me_Jim_Rooster_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01499.mp3,True,encoded,2881088
sample_01499,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Realize_Me_Jim_Rooster_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01499.mp3,True,encoded,1440592
sample_01511,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Pista_Afuera_Epstein_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01511.mp3,True,encoded,2881088
sample_01511,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Pista_Afuera_Epstein_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01511.mp3,True,encoded,1440592
sample_01516,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Ugh_Humans_Can_Join_Mystery_Mammal_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01516.mp3,True,encoded,2881088
sample_01516,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Ugh_Humans_Can_Join_Mystery_Mammal_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01516.mp3,True,encoded,1440592
sample_01531,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Troubles_Ive_seen_Malaventura_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01531.mp3,True,encoded,3841140
sample_01531,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Troubles_Ive_seen_Malaventura_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01531.mp3,True,encoded,1920618
sample_01535,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Motocross_Mania_Monroeville_Music_Center_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01535.mp3,True,encoded,3841140
sample_01535,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Motocross_Mania_Monroeville_Music_Center_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01535.mp3,True,encoded,1920618
sample_01539,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Different_Day_First_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01539.mp3,True,encoded,3841140
sample_01539,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Different_Day_First_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01539.mp3,True,encoded,1920618
sample_01546,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Hungry_Oh_Yeah_the_Future_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01546.mp3,True,encoded,3841140
sample_01546,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Hungry_Oh_Yeah_the_Future_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01546.mp3,True,encoded,1920618
sample_01550,FAKE,data/raw/Echoes/Echoes/TTA/mubert/She_Works_Tepid_Waters_Bird_Names_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01550.mp3,True,encoded,3841140
sample_01550,FAKE,data/raw/Echoes/Echoes/TTA/mubert/She_Works_Tepid_Waters_Bird_Names_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01550.mp3,True,encoded,1920618
sample_01553,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Something_Dirty_Ergo_Phizmiz_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01553.mp3,True,encoded,3841140
sample_01553,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Something_Dirty_Ergo_Phizmiz_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01553.mp3,True,encoded,1920618
sample_01559,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Music_For_an_Underground_Circu_Ergo_Phizmiz_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01559.mp3,True,encoded,3841140
sample_01559,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Music_For_an_Underground_Circu_Ergo_Phizmiz_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01559.mp3,True,encoded,1920618
sample_01581,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Where_Is_Everything_The_Moi_Non_Plus_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01581.mp3,True,encoded,3841140
sample_01581,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Where_Is_Everything_The_Moi_Non_Plus_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01581.mp3,True,encoded,1920618
sample_01586,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Stuttgart_Portrayal_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01586.mp3,True,encoded,3841140
sample_01586,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Stuttgart_Portrayal_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01586.mp3,True,encoded,1920618
sample_01587,FAKE,data/raw/Echoes/Echoes/TTA/mubert/I_Inflammator_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01587.mp3,True,encoded,3841140
sample_01587,FAKE,data/raw/Echoes/Echoes/TTA/mubert/I_Inflammator_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01587.mp3,True,encoded,1920618
sample_01597,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Sfogare_Il_Dissenso_Deiezione_HC_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01597.mp3,True,encoded,3841140
sample_01597,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Sfogare_Il_Dissenso_Deiezione_HC_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01597.mp3,True,encoded,1920618
sample_01604,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Who_Loves_You_Dear_Mink_Lungs_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01604.mp3,True,encoded,3841140
sample_01604,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Who_Loves_You_Dear_Mink_Lungs_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01604.mp3,True,encoded,1920618
sample_01609,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Attention_Pete_Prodoehl_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01609.mp3,True,encoded,3841140
sample_01609,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Attention_Pete_Prodoehl_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01609.mp3,True,encoded,1920618
sample_01614,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Love_Dream_The_Zombie_Dandies_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01614.mp3,True,encoded,3841140
sample_01614,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Love_Dream_The_Zombie_Dandies_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01614.mp3,True,encoded,1920618
sample_01623,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01623.mp3,True,encoded,3841140
sample_01623,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01623.mp3,True,encoded,1920618
sample_01625,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Terve_Teille_Чокнутый_Пропеллер_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01625.mp3,True,encoded,3841140
sample_01625,FAKE,data/raw/Echoes/Echoes/TTA/mubert/Terve_Teille_Чокнутый_Пропеллер_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01625.mp3,True,encoded,1920618
sample_01626,FAKE,data/raw/Echoes/Echoes/TTA/mubert/LIQUID_SKULLS_voyageurs_mubert_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01626.mp3,True,encoded,3841140
sample_01626,FAKE,data/raw/Echoes/Echoes/TTA/mubert/LIQUID_SKULLS_voyageurs_mubert_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01626.mp3,True,encoded,1920618
sample_01637,FAKE,data/raw/Echoes/Echoes/TTA/producer/Dance_Harder_Three_Chain_Links_producer_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01637.mp3,True,encoded,3591567
sample_01637,FAKE,data/raw/Echoes/Echoes/TTA/producer/Dance_Harder_Three_Chain_Links_producer_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01637.mp3,True,encoded,1795805
sample_01643,FAKE,data/raw/Echoes/Echoes/TTA/producer/Fuckaboing_RoccoW_producer_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01643.mp3,True,encoded,2782816
sample_01643,FAKE,data/raw/Echoes/Echoes/TTA/producer/Fuckaboing_RoccoW_producer_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_01643.mp3,True,encoded,1391430
sample_01651,FAKE,data/raw/Echoes/Echoes/TTA/producer/Night_Owl_Broke_For_Free_producer_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_01651.mp3,True,encoded,2271652
